#Num,collapses/collapsed,reconstruction/irreparable,reconstruction/cost_impractical,reconstruction/cost,reconstruction/time_impractical,reconstruction/time-sequential,reconstruction/time-parallel,event_time/month,event_time/weekday?,event_time/hour
782,0.0,0.0,0.0,1185643.9070502673,0.0,1101.1853149006652,214.00653608615326,9,1,2
783,0.0,0.0,0.0,752425.6793033499,0.0,798.3911503168378,284.256913246553,7,1,18
784,0.0,0.0,0.0,1947954.4794710416,0.0,1582.3976156815838,265.7886507915009,4,1,16
785,0.0,0.0,0.0,864519.338641461,0.0,556.1375698200877,68.06814349378254,11,1,1
786,0.0,0.0,0.0,1248542.657776698,0.0,1110.4752310313802,142.97361209197155,12,1,4
787,0.0,0.0,0.0,1009454.0328388347,0.0,948.672341899823,92.8175375450545,10,1,0
788,0.0,0.0,0.0,1128203.0614548994,0.0,879.9841479034135,153.55014663234772,9,0,8
789,0.0,0.0,0.0,1761086.4146512034,0.0,1140.702543920534,208.87701276172038,12,1,19
790,0.0,0.0,0.0,1406064.6607498769,0.0,1177.563526007706,386.32905901179276,2,0,11
791,0.0,0.0,0.0,1668477.4984437143,0.0,1338.9103578956885,223.40041954959193,12,0,1
792,0.0,0.0,0.0,1167910.8559148943,0.0,1092.0389440453414,273.3284749745024,11,1,19
793,0.0,0.0,0.0,1840708.1780245462,0.0,1498.355611519283,341.05816421304314,8,1,3
794,0.0,0.0,0.0,1662847.5224800284,0.0,1439.9151153954472,181.62610760369287,8,1,16
795,0.0,0.0,0.0,899870.6755044047,0.0,713.8622936266772,136.31696116421523,10,1,4
796,0.0,0.0,0.0,1544005.9839469222,0.0,1124.4097825073127,166.6496139578789,3,1,21
797,0.0,0.0,0.0,1314690.0077964095,0.0,1124.6153761210705,241.3975857862205,9,1,12
798,0.0,0.0,0.0,847053.7067040671,0.0,769.4800110829508,122.5971339797784,9,1,4
799,0.0,0.0,0.0,1490014.1615318984,0.0,1282.8751272141108,247.38561482976777,12,1,19
800,0.0,0.0,0.0,1634838.8905389267,0.0,1358.9297531738725,137.86335135893597,12,1,4
801,0.0,0.0,0.0,1109153.1019451942,0.0,935.0955251575363,248.3560269336886,11,1,12
802,0.0,0.0,0.0,634344.9672256631,0.0,567.2029639013031,72.38341024935652,10,1,14
803,0.0,0.0,0.0,1222677.040754212,0.0,979.8589798289311,168.51331802203703,1,1,20
804,0.0,0.0,0.0,1754940.0968626512,0.0,1930.5256968272056,353.35446293926555,6,1,22
805,0.0,0.0,0.0,985712.2486620892,0.0,771.7190831202806,160.50323660250805,9,1,21
806,0.0,0.0,0.0,1743120.6502446267,0.0,1551.519109917594,195.50500009430976,6,0,4
807,0.0,0.0,0.0,1159351.8663575691,0.0,1220.3758572664474,205.5569845914454,10,1,13
808,0.0,0.0,0.0,1494657.025704002,0.0,1220.3134150722449,149.68221326055843,1,0,15
809,0.0,0.0,0.0,1342284.966331648,0.0,1109.6206756877828,198.420485747692,5,1,8
810,0.0,0.0,0.0,1262920.2641900412,0.0,1077.1335166011509,170.14780449471573,5,0,16
811,0.0,0.0,0.0,845031.963586011,0.0,863.0559952995554,109.98272213584153,2,0,10
812,0.0,0.0,0.0,1204448.4272096558,0.0,762.2738280203891,135.8648703547373,4,0,10
813,0.0,0.0,0.0,1350705.9950273666,0.0,925.8569849687202,165.92178180563903,7,0,10
814,0.0,0.0,0.0,1472908.4699037848,0.0,1132.3426128874314,203.35146309906773,8,0,7
815,0.0,0.0,0.0,1108368.0731309038,0.0,749.7174571291346,138.699961229344,12,1,4
816,0.0,0.0,0.0,1058044.3293336818,0.0,984.6475437810093,248.31405432850013,9,0,22
817,0.0,0.0,0.0,1400004.1841577343,0.0,944.954982922181,221.0810706753755,1,1,5
818,0.0,0.0,0.0,1048083.2740486494,0.0,955.5737868134838,296.65033440440754,12,0,3
819,0.0,0.0,0.0,796319.1045852848,0.0,705.4843217673779,172.54491613984965,10,1,12
820,0.0,0.0,0.0,1028423.2899420739,0.0,756.2021911736883,235.92157595804477,7,1,7
821,0.0,0.0,0.0,1339761.4008100354,0.0,1240.512872942611,256.3304138840368,9,1,5
822,0.0,0.0,0.0,1085538.3860365637,0.0,916.5484899624175,258.7591821458663,5,0,13
823,0.0,0.0,0.0,1400668.8877437073,0.0,922.7812607431698,151.57326240063279,7,1,6
824,0.0,0.0,0.0,2542520.623750546,0.0,1914.683042174652,496.1099791128765,6,1,10
825,0.0,0.0,0.0,875180.5350124337,0.0,963.70663195516,220.70503546500208,8,0,4
826,0.0,0.0,0.0,1004367.4923410814,0.0,801.8166633009538,184.10245034556104,5,0,3
827,0.0,0.0,0.0,853503.2680655952,0.0,724.7874321578056,94.46828229291528,12,1,2
828,0.0,0.0,0.0,1019429.6980129123,0.0,977.0549943905904,183.98218873614724,11,1,14
829,0.0,0.0,0.0,1706907.6148802713,0.0,1447.929930043726,326.8787906167005,6,1,0
830,0.0,0.0,0.0,912393.8134220712,0.0,663.5682612556895,159.10728520765656,11,1,0
831,0.0,0.0,0.0,3375014.1340249684,0.0,1593.6670463063776,155.1454249545223,2,1,7
832,0.0,0.0,0.0,1172107.871067293,0.0,968.2276921266534,187.13278352454446,5,1,23
833,0.0,0.0,0.0,1305446.4121485774,0.0,1121.2411201452435,314.0270087133537,6,0,13
834,0.0,0.0,0.0,1426072.767827193,0.0,1061.8209216733421,125.50426066496885,8,1,16
835,0.0,0.0,0.0,1752229.0167781604,0.0,1398.1468228632002,294.2738190653164,4,1,16
836,0.0,0.0,0.0,1461879.6493269613,0.0,1038.6239145381955,150.5344044702564,11,1,10
837,0.0,0.0,0.0,1141966.6096538496,0.0,860.5266707430935,177.62414614651652,3,0,6
838,0.0,0.0,0.0,1248351.475087204,0.0,1093.5554327437894,161.07038346950546,1,1,13
839,0.0,0.0,0.0,765403.7446221191,0.0,687.369529741287,167.17086594443532,7,0,6
840,0.0,0.0,0.0,1112913.9798180019,0.0,735.677594508853,143.8610118268499,6,0,18
841,0.0,0.0,0.0,1049790.2405028217,0.0,772.4909432408399,241.46838969047872,1,0,9
842,0.0,0.0,0.0,1046944.9738359281,0.0,701.5058235491849,69.46125132960557,7,0,14
843,0.0,0.0,0.0,758588.1738088268,0.0,768.3086107734593,124.17443531636951,9,1,6
844,0.0,0.0,0.0,1143892.3157739295,0.0,1126.6078143015413,161.9698399289592,2,1,19
845,0.0,0.0,0.0,1725290.5827022213,0.0,1212.5963383000694,207.4105759171807,6,0,21
846,0.0,0.0,0.0,945054.9485043333,0.0,780.9083412693358,82.564046191289,5,0,10
847,0.0,0.0,0.0,1107054.2895121402,0.0,841.5838537615201,155.51119604844328,12,1,15
848,0.0,0.0,0.0,886960.1875788511,0.0,695.0516383515094,149.90089550788244,4,1,0
849,0.0,0.0,0.0,1326407.5491648642,0.0,1129.554739203457,236.0297405713526,3,0,19
850,0.0,0.0,0.0,1383707.761696878,0.0,976.2417091213704,121.23158592683099,11,1,20
851,0.0,0.0,0.0,1002687.775922818,0.0,885.8695916766628,110.23274282437656,2,0,19
852,0.0,0.0,0.0,1364518.00172845,0.0,1155.2562508015735,188.988722062502,10,1,9
853,0.0,0.0,0.0,985197.4258496395,0.0,743.0916950164369,95.05600180739381,1,0,0
854,0.0,0.0,0.0,980855.6041366002,0.0,771.9206313855207,86.73684469220557,2,1,16
855,0.0,0.0,0.0,1318121.9450943638,0.0,922.479841437615,93.52899671240432,6,1,11
856,0.0,0.0,0.0,861828.1218273982,0.0,635.2818666288523,94.17292221915967,12,0,21
857,0.0,0.0,0.0,1827071.3556856913,0.0,1124.746203512686,122.72776460356599,12,1,16
858,0.0,0.0,0.0,1239025.0333697223,0.0,950.4982670582738,123.59152432003,9,1,9
859,0.0,0.0,0.0,1530443.5485592757,0.0,1210.2913838275535,149.6127041133505,6,1,14
860,0.0,0.0,0.0,1326181.8865223639,0.0,1032.8252787755346,108.26807695435625,10,1,12
861,0.0,0.0,0.0,1453147.211692986,0.0,1039.6811091154634,206.4528309536427,5,1,2
862,0.0,0.0,0.0,756299.8543944338,0.0,591.2738493313348,78.7367989547487,6,0,21
863,0.0,0.0,0.0,2314006.5694560055,0.0,1029.6148016392467,134.34091245299444,3,1,17
864,0.0,0.0,0.0,1546114.0323790237,0.0,983.9639396921831,227.71044487270018,5,1,0
865,0.0,0.0,0.0,1161195.0445164733,0.0,819.0975645507411,139.11416046725017,7,0,16
866,0.0,0.0,0.0,1322526.8181807648,0.0,1063.401057787994,124.70741121511385,3,1,1
867,0.0,0.0,0.0,1465216.4861085715,0.0,1056.810827375804,250.8883733561636,2,1,8
868,0.0,0.0,0.0,808879.5775093854,0.0,805.4447930065539,100.51822420749293,1,1,14
869,0.0,0.0,0.0,993866.9614322544,0.0,830.4501231922237,215.64217461826325,6,1,1
870,0.0,0.0,0.0,1349294.3648449543,0.0,1134.7054806344684,221.75122999302002,9,1,12
871,0.0,0.0,0.0,971191.9179191935,0.0,733.0639589853099,152.91970145887373,1,0,20
872,0.0,0.0,0.0,1272767.1537570201,0.0,968.6290897125921,274.1282376952144,5,1,22
873,0.0,0.0,0.0,891052.1350717879,0.0,712.813110667,199.94503798163748,11,1,0
874,0.0,0.0,0.0,1014635.7665978249,0.0,820.7539734633806,113.85956909604708,6,1,19
875,0.0,0.0,0.0,890100.1732178038,0.0,558.4680552154305,73.06166818202007,1,0,18
876,0.0,0.0,0.0,928511.5777790113,0.0,830.4366400947822,114.3573974928343,5,1,2
877,0.0,0.0,0.0,1311235.2474080194,0.0,1168.7530163385436,258.2574542639092,3,0,12
878,0.0,0.0,0.0,1678555.1851894031,0.0,1422.6238497810152,129.95092244273894,7,0,2
879,0.0,0.0,0.0,1504414.9404683274,0.0,1036.075440529945,103.05695806090282,4,0,12
880,0.0,0.0,0.0,1019634.2214505225,0.0,800.2974688164038,170.66273633039438,4,0,22
881,0.0,0.0,0.0,1290309.2316321118,0.0,1083.4154322200452,100.4207149240628,7,1,11
882,0.0,0.0,0.0,1043751.2950640796,0.0,933.0593493786348,223.664543217573,7,0,23
883,0.0,0.0,0.0,1093686.2903451594,0.0,868.5330221077785,112.2949522627325,6,0,20
884,0.0,0.0,0.0,896762.4272713824,0.0,677.1288747700185,106.1744966630316,12,0,2
885,0.0,0.0,0.0,997683.6789721028,0.0,943.2529253147592,180.0084024543583,4,0,7
886,0.0,0.0,0.0,1296658.0681312634,0.0,1165.6576417760414,249.78374859484464,8,0,17
887,0.0,0.0,0.0,896083.320392036,0.0,1001.1964453064371,300.8224080522557,1,1,4
888,0.0,0.0,0.0,1262122.3568994584,0.0,899.3699825961769,211.04637961377603,9,1,7
889,0.0,0.0,0.0,1928959.1089982723,0.0,1229.1191765472863,186.25141577721,5,0,22
890,0.0,0.0,0.0,2429271.492280339,0.0,1022.0026274290458,128.3262554701333,6,0,14
891,0.0,0.0,0.0,1052363.618367747,0.0,849.3413619208297,156.63272780594502,2,1,21
892,0.0,0.0,0.0,1035601.7826723692,0.0,802.6973966252821,103.87003074024145,8,1,4
893,0.0,0.0,0.0,931138.2310237995,0.0,869.609477626181,215.42852021346903,8,1,5
894,0.0,0.0,0.0,1188908.2150837574,0.0,889.6549151794127,90.2386850901446,12,1,13
895,0.0,0.0,0.0,566686.0059226858,0.0,431.5462972884004,51.22479987932546,8,1,4
896,0.0,0.0,0.0,1809769.678984827,0.0,1418.564449260928,178.89779162167596,1,1,12
897,0.0,0.0,0.0,1471391.3355941786,0.0,1129.5562951300772,293.58044321779465,7,1,22
898,0.0,0.0,0.0,2029918.8281328192,0.0,1489.1874207508995,214.956715208868,10,1,2
899,0.0,0.0,0.0,1731742.9086101924,0.0,1347.277108914573,349.73025523561944,9,1,13
900,0.0,0.0,0.0,1366527.47238361,0.0,1118.9765354293072,164.49801064388674,3,1,11
901,0.0,0.0,0.0,1406422.0710031884,0.0,1326.4197748086829,610.0543892972032,4,0,14
902,0.0,0.0,0.0,1630957.755502347,0.0,1048.77835661736,78.81134198461511,5,1,4
903,0.0,0.0,0.0,1565156.3015152696,0.0,1467.3205626741385,265.3048657690704,5,0,18
904,0.0,0.0,0.0,1286913.2976261037,0.0,1325.2930819555168,254.49692008720177,7,0,9
905,0.0,0.0,0.0,1835171.5965212805,0.0,1786.0654816740973,271.7685813483404,8,1,0
906,0.0,0.0,0.0,1031755.9369913776,0.0,857.4798594007943,101.18126634948239,2,1,6
907,0.0,0.0,0.0,1389823.31623735,0.0,1111.8609717018164,108.40070613596941,10,1,19
908,0.0,0.0,0.0,1095102.9387421485,0.0,1022.6904439208658,144.73664683234205,12,1,6
909,0.0,0.0,0.0,978111.4924560166,0.0,843.8126004409079,92.37137376050558,7,1,23
910,0.0,0.0,0.0,1576966.9722394412,0.0,1134.128130664417,156.04490480613626,6,1,19
911,0.0,0.0,0.0,992957.7847674945,0.0,870.0643872733522,218.85664294515806,5,1,7
912,0.0,0.0,0.0,1270925.6687634226,0.0,1246.2317646231759,399.4634415552726,5,1,20
913,0.0,0.0,0.0,915798.6446310603,0.0,847.7416816807274,276.594237558594,9,0,3
914,0.0,0.0,0.0,1370541.0617975942,0.0,999.4873580223657,112.03802415316606,7,1,12
915,0.0,0.0,0.0,1237792.2456574277,0.0,1372.2806940956257,254.62939063024749,6,1,16
916,0.0,0.0,0.0,1072878.4181016628,0.0,931.4589021690095,138.2956569496858,2,1,20
917,0.0,0.0,0.0,643287.0012469273,0.0,518.7361280731466,59.46383738070466,5,1,2
918,0.0,0.0,0.0,822369.5042366629,0.0,646.5105640996126,90.98720667095236,12,1,6
919,0.0,0.0,0.0,1038150.7263147081,0.0,889.5976847112779,215.46838200150705,1,1,9
920,0.0,0.0,0.0,1331891.6560749914,0.0,1125.8197136231754,147.18228904706038,7,1,19
921,0.0,0.0,0.0,977851.8405020623,0.0,680.2529518545018,90.73638789610958,12,1,0
922,0.0,0.0,0.0,1266659.4613961063,0.0,800.1306617636781,82.07227383719575,5,1,0
923,0.0,0.0,0.0,1459304.5901768373,0.0,903.2242795072987,190.7098843711188,3,0,2
924,0.0,0.0,0.0,702548.2525336449,0.0,586.4984497493025,59.89010492059497,9,0,7
925,0.0,0.0,0.0,1405361.7017164254,0.0,1075.808556078937,191.5017948616907,3,0,15
926,0.0,0.0,0.0,1917528.660524657,0.0,1676.9093106282132,175.42816832216596,12,1,7
927,0.0,0.0,0.0,1021596.1995375775,0.0,731.7663221657134,115.61482967565323,2,1,4
928,0.0,0.0,0.0,1439426.8967830976,0.0,995.0858008195383,70.60264706459553,5,1,14
929,0.0,0.0,0.0,628625.912709472,0.0,471.65541206357375,65.73103769257308,11,0,5
930,0.0,0.0,0.0,1851487.9762653215,0.0,1654.8270619383095,243.80814051797162,2,1,1
931,0.0,0.0,0.0,1460449.4293929394,0.0,1199.6202459507724,180.1595414653157,9,0,12
932,0.0,0.0,0.0,1207479.904228722,0.0,1134.3729914341704,161.0035401141861,3,1,5
933,0.0,0.0,0.0,1284251.0153870145,0.0,1118.9484768606496,157.86331757152152,9,1,10
934,0.0,0.0,0.0,1553621.9540576201,0.0,1071.5161007210736,227.85414647564988,8,1,2
935,0.0,0.0,0.0,890317.0239432168,0.0,672.5642163121558,220.20257232185114,11,1,14
936,0.0,0.0,0.0,1549509.2196180453,0.0,1033.3293519549975,276.0544472786532,3,1,14
937,0.0,0.0,0.0,5665713.034574727,0.0,1390.4035958464865,339.59707594535814,11,1,16
938,0.0,0.0,0.0,1439210.158095058,0.0,886.784358040183,115.68550448450972,6,1,17
939,0.0,0.0,0.0,956148.7251302864,0.0,869.9035498023717,74.86330150848833,11,1,2
940,0.0,0.0,0.0,1140850.8175909,0.0,1125.0846464941699,291.1863428097337,5,0,18
941,0.0,0.0,0.0,1482890.2189408077,0.0,1274.4793926522655,146.526468474725,9,1,13
942,0.0,0.0,0.0,1503071.700469132,0.0,1041.3975093182478,123.62304097429313,6,0,15
943,0.0,0.0,0.0,1223614.1008344516,0.0,1175.8204492415955,179.91890286043173,11,1,17
944,0.0,0.0,0.0,1158358.3903700174,0.0,1074.098294789951,179.97736603461328,2,0,14
945,0.0,0.0,0.0,1121397.6417669936,0.0,1009.4330953772469,141.02285438064368,11,1,3
946,0.0,0.0,0.0,1156034.5625513738,0.0,899.2359124503087,240.11814750178638,7,1,19
947,0.0,0.0,0.0,1205533.8498072454,0.0,820.5590984518471,102.2003292814559,7,0,6
948,0.0,0.0,0.0,831578.9098023726,0.0,971.457586726391,356.84986218660976,6,0,5
949,0.0,0.0,0.0,1066181.8011901365,0.0,945.5985805696837,190.9803425824632,11,1,5
950,0.0,0.0,0.0,1431014.064356673,0.0,1027.436586879973,162.8318713460422,6,1,3
951,0.0,0.0,0.0,1311427.0681536826,0.0,1120.9284419750677,222.86633535597892,11,0,7
952,0.0,0.0,0.0,966335.3059169947,0.0,773.440655076341,110.5481062913919,12,1,3
953,0.0,0.0,0.0,1166727.8642032053,0.0,934.5355608922536,187.53153145752984,1,0,15
954,0.0,0.0,0.0,1041629.4727037553,0.0,923.2665038496439,241.5321187168806,10,1,23
955,0.0,0.0,0.0,1178573.357102476,0.0,949.4760316208842,248.92651504918894,3,1,14
956,0.0,0.0,0.0,1637337.2307547377,0.0,987.2169662187953,177.44255285582074,1,1,23
957,0.0,0.0,0.0,1072732.390294253,0.0,1023.6608318022204,349.5882099156855,11,1,3
958,0.0,0.0,0.0,945523.5455655667,0.0,705.0164429765266,196.79521530591214,4,1,14
959,0.0,0.0,0.0,759071.0235953867,0.0,657.9023787835522,245.41448928648822,4,1,20
960,0.0,0.0,0.0,450454.5939978773,0.0,429.6836220810899,48.283748249805136,2,1,16
961,0.0,0.0,0.0,1082303.3384549848,0.0,893.17316751713,137.86335135893597,6,1,16
962,0.0,0.0,0.0,1851063.080523973,0.0,1480.3739363511454,215.00236392675646,10,1,0
963,0.0,0.0,0.0,1008124.1198550842,0.0,715.7231027522714,194.7093572599081,12,0,16
964,0.0,0.0,0.0,1060551.5214255496,0.0,984.2302749962666,252.57846901605055,3,1,20
965,0.0,0.0,0.0,1622641.72684887,0.0,1337.4415291927985,233.75314719709198,1,0,14
966,0.0,0.0,0.0,1455932.3780935495,0.0,1131.878635968626,303.24892564127896,4,0,21
967,0.0,0.0,0.0,845490.111095696,0.0,649.1357040356188,107.09717879485181,4,1,19
968,0.0,0.0,0.0,1189746.3846305916,0.0,949.1520788186044,160.66500214295667,3,0,19
969,0.0,0.0,0.0,857944.4985022629,0.0,765.983097734326,150.51972935031944,12,1,18
970,0.0,0.0,0.0,1020663.6114430227,0.0,720.505458846138,112.08688965930907,6,1,9
971,0.0,0.0,0.0,1049846.1431159386,0.0,990.6343858616207,123.81383439119699,6,1,17
972,0.0,0.0,0.0,1320408.4778118413,0.0,1089.9766664913232,202.6176397014985,4,0,10
973,0.0,0.0,0.0,1083748.524089776,0.0,992.4130778613167,154.7741670595082,11,0,21
974,0.0,0.0,0.0,1753869.9025440635,0.0,1348.9136870358043,182.62572479489816,1,1,8
975,0.0,0.0,0.0,644304.906182184,0.0,640.5629456032173,87.94609122213969,12,1,23
976,0.0,0.0,0.0,1164739.9340181611,0.0,879.4896420378124,147.62678195447856,5,1,21
977,0.0,0.0,0.0,1279495.1056355436,0.0,895.832040078506,134.65410375029393,9,1,11
978,0.0,0.0,0.0,1417370.8469272307,0.0,1021.218743818212,190.6149825830446,5,1,20
979,0.0,0.0,0.0,774227.258360093,0.0,752.3404883982378,105.07064340206017,7,1,19
980,0.0,0.0,0.0,1364639.759825506,0.0,875.7400394300366,132.49489687457407,11,0,18
981,0.0,0.0,0.0,1315008.1835571073,0.0,1107.810480835466,194.31184558526024,3,1,23
982,0.0,0.0,0.0,1525420.6946304224,0.0,1215.181578897072,275.4710866700478,12,1,15
983,0.0,0.0,0.0,1596403.8637427657,0.0,1086.9725310043118,298.2670925734619,6,1,21
984,0.0,0.0,0.0,1114728.8168786147,0.0,855.2736199949109,95.5215916067668,6,0,9
985,0.0,0.0,0.0,1071209.7841103647,0.0,826.2536895828306,120.94647483624617,12,1,2
986,0.0,0.0,0.0,940610.7331802137,0.0,910.7909962681972,208.10732782651132,1,1,18
987,0.0,0.0,0.0,1299030.96853905,0.0,1660.5027401212803,240.72326766638204,4,0,14
988,0.0,0.0,0.0,950195.2622433241,0.0,658.1220402657859,123.21152666264818,12,1,14
989,0.0,0.0,0.0,675985.9524731371,0.0,717.1327035480961,123.19181772163172,11,1,12
990,0.0,0.0,0.0,1454741.5686551894,0.0,1185.212898073821,249.7553397915221,8,0,2
991,0.0,0.0,0.0,1018060.1370223665,0.0,1289.5705287601331,349.8794898832803,1,1,17
992,0.0,0.0,0.0,1102319.4633106925,0.0,1060.537905773443,183.8540584656539,2,1,10
993,0.0,0.0,0.0,1071567.55029988,0.0,1160.9534794504486,414.56830307544885,2,1,20
994,0.0,0.0,0.0,1791053.4293872155,0.0,1317.4454432959978,220.4653757734401,5,0,16
995,0.0,0.0,0.0,676547.1120381085,0.0,414.2094814204091,75.37708684654689,6,1,3
996,0.0,0.0,0.0,1215638.5514116443,0.0,800.7357352107783,89.90721059449679,12,1,8
997,0.0,0.0,0.0,1220900.570330043,0.0,786.4867218658355,88.08847978637726,4,1,17
998,0.0,0.0,0.0,868897.362718037,0.0,709.9874014480023,183.03621548873463,12,0,19
999,0.0,0.0,0.0,935447.3572250056,0.0,769.2556097332897,112.59055235319973,10,1,22
1000,0.0,0.0,0.0,1548345.9283099168,0.0,1135.5814902471582,152.99329098249032,8,0,9
1001,0.0,0.0,0.0,1252694.688276281,0.0,1099.752115462642,271.230898721502,12,1,2
1002,0.0,0.0,0.0,1238156.064493142,0.0,1008.9758166058066,101.45192679341801,11,1,9
1003,0.0,0.0,0.0,749340.6461070755,0.0,644.7426676323269,86.92585366934438,8,0,23
1004,0.0,0.0,0.0,1018759.5641088675,0.0,919.1679923367119,163.1815860074679,3,0,12
1005,0.0,0.0,0.0,1142543.0631755257,0.0,942.5359525770377,182.8910792909468,3,1,15
1006,0.0,0.0,0.0,1570026.5886068419,0.0,1269.1408677199909,214.76223236380568,5,1,15
1007,0.0,0.0,0.0,1071864.740545095,0.0,704.7453421165802,178.62531291605703,11,1,0
1008,0.0,0.0,0.0,1084746.1824977568,0.0,865.8536075941201,191.76856866386538,9,0,6
1009,0.0,0.0,0.0,1658011.2347673906,0.0,1535.743728377254,265.67575457427813,10,1,14
1010,0.0,0.0,0.0,941081.6793735636,0.0,729.8969443535657,105.70266795031147,5,1,21
1011,0.0,0.0,0.0,1447094.005445545,0.0,1473.3032536502624,365.7460251441521,2,0,22
1012,0.0,0.0,0.0,1694402.983729599,0.0,1001.4403502499667,187.09491120856478,2,1,18
1013,0.0,0.0,0.0,1032061.4941285447,0.0,812.2173420382455,159.05162177477519,12,1,3
1014,0.0,0.0,0.0,1425821.7768391895,0.0,1206.1197653982265,114.82610149523566,6,1,14
1015,0.0,0.0,0.0,1457147.3730439483,0.0,1037.81564483395,188.6478029873431,5,1,1
1016,0.0,0.0,0.0,1468680.1067582008,0.0,1126.5072922397853,107.89547617511286,5,0,19
1017,0.0,0.0,0.0,1022244.7160263101,0.0,775.4186695528103,135.5022149255804,1,1,9
1018,0.0,0.0,0.0,1078173.8145292266,0.0,862.0543374587244,145.31170251080428,2,0,21
1019,0.0,0.0,0.0,1091949.1647318131,0.0,952.8562679333057,137.74896942277272,6,1,11
1020,0.0,0.0,0.0,1305139.0034950688,0.0,709.0826387085829,198.1771829075471,4,0,2
1021,0.0,0.0,0.0,897243.1552787465,0.0,705.9061327727964,130.92955548652765,12,1,9
1022,0.0,0.0,0.0,985481.2362379569,0.0,740.5116657133302,174.7875456190944,1,1,9
1023,0.0,0.0,0.0,1209614.7540987625,0.0,944.4270069165036,101.1006500909717,10,1,14
1024,0.0,0.0,0.0,1284935.2469973874,0.0,1102.1738214280922,241.6632686110916,6,0,10
1025,0.0,0.0,0.0,1182669.0684169983,0.0,1014.0038375013257,173.32254973373972,1,1,3
1026,0.0,0.0,0.0,1647960.122939738,0.0,1253.5813528009032,322.88203993097284,7,0,6
1027,0.0,0.0,0.0,1155446.5224438356,0.0,1056.7268457223072,227.35989360094914,2,1,5
1028,0.0,0.0,0.0,855272.7690500394,0.0,713.163451249513,97.93985347602221,5,1,18
1029,0.0,0.0,0.0,926395.9727942363,0.0,767.5739920010228,170.3505925546695,3,0,8
1030,0.0,0.0,0.0,984747.9936097484,0.0,725.877668143394,125.69668727832544,8,1,21
1031,0.0,0.0,0.0,1218948.1748802802,0.0,995.9223476585124,209.80393717659936,7,1,21
1032,0.0,0.0,0.0,1731127.8573154109,0.0,1609.300933194931,330.9047095503523,5,1,22
1033,0.0,0.0,0.0,1582724.4322474562,0.0,1169.6553850328676,153.32173244731268,1,1,2
1034,0.0,0.0,0.0,1064351.2070409465,0.0,780.2939435524022,137.0414852753076,1,1,15
1035,0.0,0.0,0.0,1064237.1684484934,0.0,846.4856758617084,97.21271207494817,10,1,5
1036,0.0,0.0,0.0,1467208.5842138026,0.0,1162.8120007044172,221.5417453098034,12,1,18
1037,0.0,0.0,0.0,1033140.311764215,0.0,716.5903092260319,152.73670220767352,9,1,18
1038,0.0,0.0,0.0,1496755.8282586718,0.0,1433.6422945669613,330.54272366305446,9,0,14
1039,0.0,0.0,0.0,1259203.7432630775,0.0,845.9503404238926,182.61267589864661,7,0,16
1040,0.0,0.0,0.0,1269879.4251662726,0.0,1032.0689990007972,157.9882175586484,5,0,11
1041,0.0,0.0,0.0,1254098.3907614858,0.0,1463.9195001465714,563.2971776590795,1,1,6
1042,0.0,0.0,0.0,1649605.4089288865,0.0,1259.5022719975636,397.9169784227495,6,1,6
1043,0.0,0.0,0.0,858723.8691186318,0.0,580.5387917657788,82.18051979624111,10,1,18
1044,0.0,0.0,0.0,824190.3593832753,0.0,769.2534145565544,173.12712146405548,10,0,10
1045,0.0,0.0,0.0,1496444.714107929,0.0,1090.8738999625707,164.34084557572604,3,1,5
1046,0.0,0.0,0.0,1354127.0516578138,0.0,1206.9336983280864,150.31811628499216,6,1,6
1047,0.0,0.0,0.0,754062.7855921416,0.0,659.6397719588255,139.31717274811075,4,1,14
1048,0.0,0.0,0.0,932266.5716366401,0.0,764.7690582217597,125.64453435505857,4,0,22
1049,0.0,0.0,0.0,1643790.0953984293,0.0,1415.4702496546938,331.0580464484809,3,1,4
1050,0.0,0.0,0.0,1770616.0101598036,0.0,1106.9839129529382,151.20911372933014,11,0,2
1051,0.0,0.0,0.0,1879931.8985495088,0.0,1600.8347051796864,205.65126536127246,5,1,1
1052,0.0,0.0,0.0,1773394.085811535,0.0,1128.326229109298,137.89431163158216,9,1,18
1053,0.0,0.0,0.0,1369471.1199713717,0.0,1007.4361559867979,95.13809342471293,1,1,3
1054,0.0,0.0,0.0,1256468.8483245159,0.0,689.0406120606096,148.4231711236592,5,1,4
1055,0.0,0.0,0.0,531504.3745808763,0.0,391.97079123189917,55.44470072087123,9,1,14
1056,0.0,0.0,0.0,1154262.5396797766,0.0,1122.98201988655,156.4827813981606,11,1,4
1057,0.0,0.0,0.0,1693339.1310572596,0.0,1280.8482708881152,172.14804532529237,8,1,22
1058,0.0,0.0,0.0,961677.7348249548,0.0,868.8695540426681,198.50520624335113,3,1,16
1059,0.0,0.0,0.0,1761262.1708122753,0.0,1044.584667442843,136.6807537614929,1,0,12
1060,0.0,0.0,0.0,946791.3863549631,0.0,722.2950129130804,156.3124877021108,5,0,10
1061,0.0,0.0,0.0,1426177.1733756927,0.0,826.7435632073159,197.23668366681804,1,0,20
1062,0.0,0.0,0.0,1187935.6703118114,0.0,1038.5783336210332,203.59152401080422,5,1,6
1063,0.0,0.0,0.0,1300268.7369898758,0.0,1163.8205457125828,224.40171426548247,1,1,21
1064,0.0,0.0,0.0,1301589.3014268414,0.0,1224.4290791920566,245.56847301681023,9,0,8
